rating,date,option,content
5,2025.05.22,[옵션] 센슈얼 화이트 향,"더땡샵꺼 사용했었는데 오래못가더라구요.거의 다 써서 어떤걸 사야하나 하던차에 트리트먼트 검색하러 앱에 접속했다가 립세린인줄알고 어머 디쟌이 귀엽고 이뿌네 함서 터치했는데
우왕 향수라니, 독하지 않은 은은한 향을 선호해서 센슈얼화이트로 선택했는데 잘 한것같아요
지속력도 아침에 상체한번 양귀쪽에 반펌핑 뿌림
독하지도않고 은은하게 오래가더라구요
퇴근하고 와도 향이 있어요
근데 용량이 넘 작아요.50은 맹글라 주심이 ..."
5,2025.05.18,[옵션] 퓨어 오차드 향,이전에 헤어 퍼퓸이 나왔을때 시향을 해보면서 사고 싶다는 생각이 딱 들어서 잘 사용하는 와중에 아예 EDP제품까지 출시 되었길래 망설임 없이 구매했어요. 저는 퓨어 오차드 향으로 구매했구요. 배송 온 물건을 봤을때 요즘 파는 일부 향수들과는 달리 꼼꼼히 패키징 되어 있어서 안심할 수 있었어요. 패키지도 고급스러워서 나 자신의 만족도도 굉장히 컸지만 선물용으로도 좋을것 같았어요. 향은 베르가못의 상쾌한 느낌이라 나가서도 실내에서 사용하기에도 기분전환하기 좋았어요. 분사력도 골고루 잘 뿌려지는 편이라 한번 뿌리면 충분해서 좋더라고요. 다만 아쉬웠던건 향수 뚜껑 여는게 너무 힘들어요 ㅜ. 이거 처음에 뚜껑 연다고 얼마나 고생했는지 몰라요. 어노브 제품 사용해보면서 유일하게 느꼈던 단점인듯해요. 뭐 이것 말곤 대만족이었으니 괜찮아요
5,2025.05.03,[옵션] 로지 아우라 향,헉뭐지 오늘시킨거같은데..?배송엄청빨라요 !!5일은걸릴줄 알았는데 진짜쩌네요... 어노브꺼는 뭐엿지 바르는 트리트먼트 썻엇던거같은뎅 되게 냄새가좋았던거로 기억해요 모델이 그새바꼇네요~ㅎㅎ 기억이 안날정도로 이번모델 너무 고급지고 좋은것같아요!ㅎㅎ로지 아우라는 가지고있던 향들이랑 어느정도는 비슷하긴한데 찐하지도않고 부담스러운것같지도 않아서 골라봤어요! 그리고 잔향이 의외였어요 생각보다 엄청좋아요~!!처음엔 그냥그랬는데 시간지날수록 향이 마음에 들더라구요 평소가볍게 뿌리고 나가는데도 찐한향수가많아서 잘 안뿌리게 되더라구요 특히 땀냄새와 같이 맡는 여름엔 진짜힘들죠.. 여름에 뿌리고 다니기 참 좋은것같아요~!!파우치 이벤트는 빨리끝나서 아쉽네요 ㅠ
5,2025.05.03,[옵션] 로지 아우라 향,"매장에서 뭐살때마다 향수 냄새를 맡는데
이거는 두번이상 맡고 생각나서 구매함! 배송시킬때 올리브영은 뭐든 같이시켜야 할인이 커지자나요 ㅎㅎ
쿠폰도 쓰고 할겸 아 이거다 해서 구매했어요~~!
다들 5천원이상 할인받아요.. 이번에 엄청 할인받았음 ㅎㅎ
이거 사실 로즈 향도 제 취향이긴해요 ㅎ 향수잘알은 아니라서 전문가처럼 막 탑노트 미들노트이런거랑 뭐랑 비슷하다~~?잔향이 뭐다 이런건 설명못하겠음ㅋㅋ 오드퍼퓸들은 지속은 4-5시간이라 보시면되세요~ 저 뿌렷는데 5시간 가긴했어요 확실히 아는건 잔향 매우좋음 처음맡을때랑은 또 다른느낌?? 그리고 처음뿌릴때 엄청 강하지도않고 너무 약하지도않은 중간정도 뿌려짐! 그점에 대해서는~ 매일 아침 나갈때마다 덜 부담스러운 향이라 덜 신경쓰임 ㅎㅎ"
5,2025.05.02,[옵션] 퓨어 오차드 향,"어노브 에서 향수가 나왔다고 해서 궁금해서 구매해봤음 종류가 다섯 종류가 있는데 단순히 글만 읽고 구매 해서 이 향을 골랐어요

이제 날이 더워지고 하니까 아무래도 좀 시원한 향이 뿌리고 싶어져서 구매했는데 직접 뿌려 보니 진짜 시원하고 잘 골랐다 싶음🥵❤️
근데 어디서 분명 맡아 본향인데 어디서 맡았는지지는 모르겠음

아무튼 퍼퓸이라 그런지 옷에 뿌리니까 은은하게 향이 계속 나면서 지속력이 생각보다 꽤 좋았음. 다만 패키지가 좀 커서 가방에 들고 다니거나 휴대하기에는 살짝 무리가 있음 화장대 위에 올려 두고 집에서 뿌리고 나가기에는 딱 임🥹

일단 디자인이 너무 예뻐서 화장대 올리니까 뭔가 사진 찍었을 때 예쁘게 나와요ㅎ_ㅎ 다들 로즈향 많이 고르던데 나중에 올 영 가서 시향 해 보고 싶은 생각이 있음 로즈향응 너무 흔하지 않나 싶었는데이번에 구매한 제품이 마음에 들어서 다른 향도 꽤 좋을 것 같아서 생각달라짐"
5,2025.04.25,[옵션] 로지 아우라 향,"20대 여자 대학생들이 사용하면 예쁘고 좋을 장미향이에요!
약간 비 온 후의 장미향??
처음 뿌리고 나갔을 때 너무 좋아서 계속 손목에 향 맡고 다녔어요ㅎㅎ
향이 다양해서 취향에 맞게 살 수 있어서 좋은 것 같고 특히 패키지가 너무 예뻐서 제 스타일 입니당
선물하기에도 너무 좋을 것 같아요!"
5,2025.06.05,[옵션] 앰버 그레이스 향,헤어 트리트먼트만 잘하는 줄 알았는데 향수도 잘하네요!! 향도 오래 지속되어서 매우 만족하고 있습니다. 헤어 퍼퓸 보다는 이 향수 라인을 더 추천 드려요! 특히 중성적인 향류를 좋아하시면 맘에 드는 향 하나는 무조건 있으실거 같아요
5,2025.05.08,[옵션] 로지 아우라 향,"향 정말 조아요... 로즈 향 무거운거 별로 안좋아하는데
갠적으로 어릴때 장미향으로 반신욕 많이했거든여?
딱 그 향이라 진짜 어릴적 생각나면서 추억 돋고 넘넘 좋아용 계속 맡게되는 향이고 깨끗한 장미향이에요!"
5,2025.04.24,[옵션] 로지 아우라 향,"향 너무 좋아요!!! 독하지도 않고 은은한 장미향 나서 진짜
맨날 뿌리고 다녀요 ㅠㅠ 이거 뿌린 날에 친구들도 다 향 좋다고 했어요!! 다른향도 더 구매해보려구요!"
5,2025.05.18,[옵션] 로지 아우라 향,"처음 뿌리는 순간부터 은은하게 퍼지는 세련된 향이 인상적이에요. 첫 향은 살짝 상큼한 플로럴 계열로 시작되는데, 시간이 지날수록 부드럽고 포근한 머스크와 우디한 향이 자연스럽게 어우러져서 하루 종일 기분 좋은 잔향이 남아요. 자극적이지 않고 무겁지도 않아서 직장이나 학교 같은 일상적인 자리에서도 부담 없이 사용할 수 있고, 데일리 향수로 정말 적합해요. 무엇보다도 주변 사람들에게 ‘무슨 향수 쓰냐’는 말을 여러 번 들을 정도로 호불호 없는 향이라는 게 장점이에요. 개인적으로 향수에 민감한 편인데 이 제품은 답답함 없이 부드럽게 감싸주는 느낌이라 만족도가 높았어요. 미니멀한 패키지도 감각적이라 선물용으로도 좋을 것 같아요. 앞으로도 다른 향도 궁금해서 향 시향해보고 나서 구매할 의향이 있어요. 향이 좋네요."
5,2025.05.13,,"은은한 장미향! 사랑스럽고 우아해요. 아침에 뿌릴 때도 좋지만 몇 시간 뒤 잔향도 정말정말 좋아요!
패키지도 너무 예쁘고 크기가 아담해서 들고 다니기도 좋아요. 지속력이 엄청 길지는 않은데 나름 괜찮은 편인 것 같아요!
사랑스러운 플로럴향 좋아하시면 로지아우라 완전 추천!!"
5,2025.05.13,,"다가올 여름과 찰떡인 향!! 저는 향을 고를 때 초록이 연상되는 향을 선호하는 편인데 퓨어오차드가 딱 제가 원하는 초록초록 싱글싱글한 향이더라구요!! 많이 뿌려도 머리 아픔 없고 은은하고 시트러스 안 향이 정말 마음에 들더라구요 완전 반함…
패키지도 너무 예쁘구 사용할때마다 기분이 좋아요 시티걸이 된 기분이랄까✨
요즘 이런 헤어 브랜드에서 향수를 내거나, 향수 브랜드에서 헤어 퍼퓸을 내는 경우가 굉장히 많은데 그중 단연 탑이 아닐까 싶습니다. 오랜만에 기분전환용 향수 겟해서 요즘 매우 기쁜상태..ʕ•̫͡•
어노브 감다살 인정드립니다"
5,2025.05.09,,사실 안 왔으면 좋겠는 향 1위였는데 받아보니 진짜 너무 마음에 들어요! 무거울 줄 알았는데 시원하고 좋습니다. 우디향.. 너무 맘에 드네요! 지속력이 약간 안 좋은 것 같긴한데 뭐 향이 너무 좋아서 너무 마음에 들어요! 최고!!! 다른 향으로 하나 더 구매하려구요!!
5,2025.05.07,[옵션] 퓨어 오차드 향,"팬틴 샴푸와 스너글 허거블 코튼 향을 좋아해서 은방울꽃과 서양배향이 포함되어있는 퓨어 오차드 향으로 구매했어요. 허거블코튼이랑은 별로 안 비슷한 것 같고 팬틴 샴푸향이랑 정말 비슷해요! 팬틴 샴푸향 좋아하면 이 향수 향도 좋아할 것 같아요. 샴푸향보다 아주 조금 더 자기주장이 강하고 오래 지속되는 느낌?!? 향에 민감한 친구가 맡아보더니 은은하니 좋다고 했고 다른 친구들은 샴푸항같다고 말해줬어요.제 3자가 맡았을 때 딱 한 번만 뿌려도 향이 잘 느껴진다고 하네용🦧🦧다른 리뷰들에는 달달한 향이라는 말도 많이 있는 것 같은데 제가 맡아봤을 땐 달달한 향은 잘 안 느껴지고 꽃향이 강하다고 느껴졌어요. 하늘하늘한 원피스 입은 사람이 뿌릴 것 같은 여자향,, 바틀은 생각보다 큼지막하고 예뻐요!포장도 꼼꼼하고 고급스럽게 잘 되어서 왔어요"
5,2025.05.04,[옵션] 앰버 그레이스 향,"최근 우드계열 향기가 좋아져 여러가지 사용중에
어노브에서 향수가 출시 되었는데 우드계열 향기가 있다고하여 바로 구매해봄
처음에 택배를 받고 열자마자 포장 케이스가 너무 예뻐서 나에게 선물한 느낌이 들어서 기분이 매우 좋았음. 향수 케이스도 남색으로 크기도 적당하고 사용하기 편한 사이즈이며 디자인도 너무 예쁨.
신선한 비터 오렌지와 따뜻한 우드가 어우러진 시트러스 우디향으로 은은하게 남은 엠버의 잔향이 매력인 향수라고 하여 기대를 갖고 사용해봄
첫향은 상큼한 오렌지 향기가 나고 이후에는 우드향이 강하게 남. 잔향은 엠버의 향이 매우 강하게 남. 조말론 우드계열 향수와 비교시 향기가 더 강하고 지속력도 엄청 길음. 중성적인 향기라서 남자친구와 같이 사용해도 될듯하여 선물 예정임.
어노브 다른 향수도 시향 후 구매하여 사용해 봤야겠음"
5,2025.05.03,[옵션] 퓨어 오차드 향,"향을 고민하다 너무 상큼하고 달달한 향은 좋아하지 않는 편이라 후기 보고 퓨어오차드향을 선택했는데 너무 잘 선택한 것 같아 좋아요! 처음 뿌리자마자 플로럴 향이 싹 퍼지는데 향이 은은하게 나서 좋아요 향이 무겁지 않아 머리도 안아프고 은은해서 여름에 쓰기 딱 좋은 것 같아요!!
살짝 가벼운 플로럴향에 포근한 머스크향으로 마무리 되어 요즘 계절에 뿌리기 좋을 것 같아요! 분사력도 좋아서 문지르지 않고 그냥 둬도 흡수가 잘되는 것 같아요

패키지도 베이비핑크색 케이스에 네이비 조합이 너무 예뻐서 맘에 들어요! 지속력은 지금 막 처음 뿌려봐서 잘 모르지만 후기에서 꽤 좋다고 했어서 괜찮을 것 같아용
어차치 공병에 담아서 뿌리고 다닐 예정이라 크게 상관은 없을 것 같아요 ㅎㅎ 패키지도 예쁘고 향도 좋아서 좀 더 써보고 괜찮으면 다음에 다른 향도 구입하려구요!"
5,2025.05.03,[옵션] 앰버 그레이스 향,"일단 헤어제품으로 유명한 어노브 케이스부터 엄청 튼튼하도 색조합 무슨일인가요 넘무나 고급져요 처음에는 향수가 장식품처럼 생겨서 어찌여나 이리저리 헤맸어요 ㅠㅠㅋㅋ
평소 향수는 그리 자주 사용하는 편은 아닌데 봄,여름이 다가오니 가볍게 뿌릴만한 향수 찾다가 어노브를 만나게되었어요
진한 꽃향보다 잔잔하고 은은한 중성적인 니치향수 선호하는데 엠버그레이스가 딱 그런 향이고 우디향이라 마음에 쏙 드네요 외출전 손목이랑 목부분에 뿌려주면 은은하게 나는향이 기분이 좋습니다 뿌리고 나갔더니 향좋다고 칭찬도 받았네요 😀😀
아무래도 지속력은 퍼퓸이다보니 유지되는 시간이 긴것같고 믿고 쓰게됩니다
25ml라 금방 사용항것같은데 얼른사용하고 다름향도
어노브의 퍼퓸향수 다른향도 궁금해지네요!"
5,2025.05.02,,"어노프 퍼퓸 출시되고 매장에서 바로 테스트 해봤는데
로지아우라 & 퓨어 오차드가 넘 좋드라구요..🌸🌷
하지만 로지아우라는 세럼이나 헤어퍼퓸 , 트리트먼트 등으로 맡을 수 있기에 퓨어 오차드가 오길 기다렸는데 퓨어 오차드를 받았네요 ㅎㅎ
아주 고급스러운 플로럴? 향이 나는 거 같고, 잔향까지 고급스러운 느낌! 증말 좋아요! 이거 뿌리묜 세련되고 성숙한 vibe를 가져 올 수 있을 거 같아요 >_<"
5,2025.05.02,,일단 디자인이 너무 예쁩니다! 어노브 헤어 미스트 향이 너무너무 좋아서 향수도 살까? 하다가 신청했는데 생각보다 알콜 향이 초반에 심해서 헤어 미스트랑 향이 좀 다르다고 생각했어요.. 그래도 잔향이나 알콜 날아간 후는 향이 고급지네요 웜페탈 향수는 없던데 나오면 사고싶어요..
5,2025.04.26,[옵션] 로지 아우라 향,"첫 향은 신선한 베리와 장미 향에 잔향은 은은한 머스크 비누향? 손목에 한 번 뿌려줘도 저녁까지 향이 지속되어요.
여성스러운 룩, 사랑스러운 룩 모두 잘 어울 릴 것 같아요~
인위적이고 머리아픈 향이 아니라 데일리 향수로 너무 좋네요. 계속 손목을 킁킁 하게 됩니다 ㅎㅎ"
5,2025.04.25,[옵션] 앰버 그레이스 향,"향기도 정말 졸은데 케이스까지 이뻐서 더 쓰기 좋아용
계절이 바뀌면서 햘수 바꾸려고 찾다가
어노브는 헤어 퍼퓸도 향기가 좋구 잘쓰고있어서
퍼퓸으로도 구매해서 데일리로 매일 뿌리고 다녀용
다른향도 써보고 좋아서 엠버그래이스도 같이 쓰고있는데
코디나 외출하는 장소에 따라서 분위기에
맞게 뿌리고 다니면 향기 더 좋게 느껴지기도 하고
향 자체도 좋구 지속력도 좋아서 데일리로 뿌리기 좋아용"
5,2025.04.18,[옵션] 퓨어 오차드 향,"퓨어오차드 향은 싱그러운 꽃향 느낌이네요. 샴푸향 같은데 깨끗하고 달콤함이 들어있어요.
청초하고 우아한 느낌을 주고 싶을 때 뿌리면 좋을 것 같아요. 저는 치마입는 날 치마 끝단에 2~3회 뿌리는데, 분사력 적당해요.
잔향은 은은한 정도로 세지 않은데, 가까이에서 맡아보면 머스크 베이스라 그런지 중성적인 차분한 느낌의 향이 납니다.
향수병 모양이 예뻐서 인테리어로 놓고 써도 좋고 선물로 하기에도 패키지가 예뻐서 추천합니다."
5,2025.04.16,[옵션] 앰버 그레이스 향,"케이스가 이뻐서 샀는데 실물이 더 고급진 케이스,,
너무 이뻐요><

평소 우디향을 좋아해서 엠버 그레이스로 샀어요!
세련된 우디향인데 강하지 않고 은은하게 나서 데일리로 뿌리기 좋아요~ 오렌지와 우드의 만남 최고 !!
남자친구 만날 때 뿌리고 갔는데 새로운 좋은 향 난다고 향 좋다고 해서 더 잘 쓰고 있어요 ^_^
5가지 향으로 선택 할 수 있고 이쁜 패키지라 선물용으로
찐 추천해요 !!!"
5,2025.04.15,[옵션] 로지 아우라 향,"노워시 뿌리는 트리트먼트 향기에 반해서 어노브라는 브랜드를 좋아하게 되었는데요.마침 사용하던 향수도 딱 떨어지고, 계절이 바뀌니까 향수 향기를 바꾸고 싶더라구요. 매장에서 헤어미스트 시향해보고 로지아우라 향기가 좋아서 구입했습니다.

로지아우라는 이름처럼 장미 향이 중심인데, 흔한 로즈향이 아니라 굉장히 부드럽고 고급스러워요. 첫 향에서는 갓 핀 장미꽃잎을 코끝에 갖다 댄 듯한 생기 있고 싱그러운 느낌이 들고, 시간이 지날수록 은은한 머스크와 파우더리한 잔향이 퍼지면서 따뜻하고 포근한 분위기로 바뀌기 때문에 데일리하게 사용하기 좋은 여성스러운 향기예요.
하루 종일 기분이 좋아지는 향이라 뿌릴 때마다 설레네요. 특히 봄이나 초여름에 잘 어울리는 향이라 요즘 데일리로 정말 자주 사용하고 있어요.

어노브 특유의 감성적인 향 조합이 잘 살아 있고, 패키지도 고급스럽고 감각적이라 선물용으로도 좋을 것 같아요. 향수 여러 개 써봤지만 로지아우라는 진짜 제 취향 제대로 저격이에요. 로즈 계열 좋아하시는 분들께 강력 추천합니다!"
5,2025.05.08,[옵션] 로지 아우라 향,일단 패키지가 핑크핑크해서 너무 이뻐요 화장대에 올려두면 화장대의 인테리어를 크게 해치지 않으면서 보기에도 이뻐서 좋아요 향은 이름 그대로 로지향이 나는데 평범한 향이 아니고 약간의 성숙함이 담긴? 무겁지는 않은데 로지향을 담은 그런 향이 나서 좋아요 분사력도 골고루 잘되는 편이고 무게도 그렇게 무겁지 않아요 평소에 진한 향을 안좋아하시는 분들도 이 향수 향 맡으면 좋아하실것 같아요 적당히 은은하면서 성숙한 분위기를 가지고 있는 향이라서 묵직한향 싫어하시는분들께 추천드려요 지속력은 아주 길지는 않아서 들고다니면서 수시로 뿌려주면 좋을 것 같아요 향이 날아가고 잔향은 딱히 없는 것 같습니다 로지향인데 많이 달달한 향은 아니고 적당히 로지향나는 향수를 찾으시는 분들께 추천드려요 전반적으로 다 괜찮은 것 같습니다 추천합니당
5,2025.05.03,[옵션] 로지 아우라 향,"성숙한 향이라서 좋아요 20대분들이 쓰기 좋을거 같아요 사용하면서 특히 지속력이 좋다고 생각했는데 은은향 장미빛 같은 분위기 있는 향이 잔잔하게 지속 되니까 게속 맡고 싶아지는거 같아요 패키지도 박스부터 고급스럽게 포장이 되어 있어서 선물 하기에도 정말 좋을거 같다고 생각 했어요 여성스럽고 은은한 향이라 데일리로 사용하기에 정말 좋아요. 처음 뿌렸을 땐 은은한 꽃 향기와 살짝 달달한 느낌이 나는데, 시간이 지날수록 부드럽고 포근한 잔향이 퍼져서 기분까지 좋아져요. 전혀 부담스럽지 않고 자연스럽게 스며드는 향이라 학교나 일상생활에서도 잘 어울려요. 너무 진하지 않아서 가까이 있을 때만 살짝 느껴지는 게 오히려 매력적이에요. 계속 맡고 싶어지는 따뜻하고 차분한 향이라 자꾸 손이 가요 재구매 의사 너무 있습니다 ㅎㅎ"
5,2025.05.02,[옵션] 로지 아우라 향,"처음 뿌리는 순간, 막 피어난 장미꽃이 은은하게 퍼지면서 기분이 확 좋아졌어요🌹

무겁지 않고 산뜻한 플로럴 향이라 데일리로 쓰기 딱 좋고, 시간이 지날수록 부드러운 로즈 머스크 향이 잔잔하게 남아서 하루 종일 기분이 포근해져요☁️

특히 로맨틱하고 여성스러운 무드를 좋아하는 분들께 강력 추천합니다💕

요즘 날씨랑 찰떡이라 매일매일 손이 가는 향수예요✨
향 하나만으로 분위기가 달라지는 걸 직접 느끼고 있어요!"
5,2025.05.02,[옵션] 퓨어 오차드 향,다들 향기가 넘 향기롭고 좋다고 강추해서 선택한 향기예요.역시 저도 넘좋아하는 기본적으로 머스크향이 깔려있고 시원하고 플로럴이 섞이 향이였어요 손목에 살짝뿌려서 목부분에 발라봤더니 하루종일 은은한 기분좋은 향이 나서 지속력도 좋은것 같아서 넘만족해요 청량감있고 약간 달짝지근한 향기도 있어요 어노브향수는 첨써봤는데 무지만족하게 되었어요.향기가 은은해서 무난하네 잘뿌릴만한 향이고 봄.여름에 쓰기좋은 향이여서 앞으로 당분간은 요거만 쓸것 같은 느낌이네요 패키지도 넘 구엽고 색상도 이뻐서 가방에쏙 넣기좋을만한정도예요 친구생일에도 선물하면 좋아할것 같아요.평소에는 시원하고 상콤한제품만 썼는데 머스크향이 살짝 나고 약간달콤한 향도 괜찮네요 친구들한테도 강추해도 좋아할만큼 추천할만한 향수같아요
5,2025.04.27,[옵션] 퓨어 오차드 향,"평소 장미향을 선호하는데, 어노브 오 드 퍼퓸 퓨어 오챠드의 시원한 서양 배와 과일의 상큼함+부드러운 플로럴이 어우러진 프루티 플로럴 향이 궁금해서 퓨어 오챠드로 구매해봤어요. 우선 패키지 너무 이쁘구요. 화장대에 인테리어효과로도 좋아요. 개인적으로 퓨어 오챠드향은 처음 시향해보는 향인 듯 했어요. 아쿠아향 계열 처럼 약간 가벼우면서도 시원하지만 약간의 묵직함도 느껴지는 향이더라구요. 저는 머리 위쪽 허공에 한 번 뿌려서 머리와 옷 전체적으로 가볍게 흡수 되는걸 좋아하는데 밖에 나가면 은은~ 하게 바람 불때 향이 느껴져서 좋은 것 같아요. 지금부터 여름까지 쓰기 좋을 것 같아요"
5,2025.04.24,[옵션] 센슈얼 화이트 향,"향수좋아해서 올영가면 향수코너부터 가는데요
이번엔 어노브 향수로 겟 ㅎ
패키지 너무 이뻐요 사은품도 대박이쥬~♡
분사도 고르게 잘되서 더 좋아요
제가 고른 센슈얼화이트향은 시향 못해보고 산건데
기존에 지미추 향수 쓰던것과 향이 거의 흡사했어요
향이 가볍진 않아요 한여름엔 좀 과할거같은 향이지만
지금쓰기엔 딱입니다!
아침에 뿌리고 가는데 퇴근할땐 많이 날아가지만 그렇다고 향이 아예 안나진 않아요.
특히 잔향이 은은하니 좋네요
머스크향 기본으로 좋아하고 여자여자한 향 좋아하는데
샘플로 온 두가지 향도 좋네요 샘플받으니 더 좋아요
담엔 로즈도 사야 겟어요
헤어퍼퓸도 있던데 같이 쓰면 지속력 더 오래갈거같아요"
5,2025.04.21,[옵션] 로지 아우라 향,어노브는 워낙 유명한 헤어 브랜드이죠 ㅎㅎ 항상 쓰면서 향이 너무 좋아서 향수로 나오면 좋겠다 생각을 했었는데 향수가 나왔네요 못참고 바로 주문! 역시나 향이 너무 너무 만족합니다 향이 워낙 생기발랄한 느낌이다보니 너무 좋아서 퇴근 후에 방에 칙칙 뿌려주면 기분전환도 되고 좋아요 봄과 여름에도 무난하게 뿌리기 좋은 향입니다 저는 개인적으로 너무 만족해서 다른 향도 구매할 예정입니다 추천
5,2025.04.14,[옵션] 오우드 인디고 향,"어노브 헤어제품 향을 좋아했어서 이번 향수 선물받았을때도 기대됐었는데 기대이상에요.
평소 중성적인향을 좋아하는데 머리아프지도 않고 적당하게 우아한 향이 느껴져서 너무 만족합니다!!
패키지도 예쁘고, 이 향 뿌리고 나가면 친구들이 무슨향인지 물어보더라고요~
고급스러운데 잔향도 부담스럽지 않은 데일리 향수로 추천드립니다💗"
5,2025.06.11,[옵션] 로지 아우라 향,"향은 괜찮은데 지속력이 너무 별로고
잔향이 없어요
해당 향 말고 웜페탈인가 다른 향은 잔향이 오래 가더라구요
다른 향 추천입니다!"
5,2025.06.10,[옵션] 퓨어 오차드 향,향수 용기가 특이해요. 향 괜찮아서 뿌리고 다니기 좋아요~!
5,2025.06.09,[옵션] 퓨어 오차드 향,디자인도 예쁘고 향도 너무 좋아요. 선물하기 좋은 퍼퓸이에요.
5,2025.06.07,[옵션] 퓨어 오차드 향,"청량한데 너무 가볍지는 않게 머스크향으로 눌러주는 느낌
향 좋아요"
5,2025.06.06,[옵션] 오우드 인디고 향,선물 받았다가 향이 마음에 들어서 재구매했어요. 고급진향 입니다.
5,2025.06.03,[옵션] 퓨어 오차드 향,트리트먼트 향이랑 비슷해요 깨끗한 백화점 화장실 향이라 완전 제취향
5,2025.06.02,[옵션] 로지 아우라 향,"향은 여전히 너무 좋아요. 봄, 여름에 사용하면 분위기 여신될 것 같은 향입니다. 계속 써보니까 지속력은 확실히 아쉽더라고요ㅜㅜ 이 부분만 개선되면 계속 쟁여두고 사용하고 싶을 것 같아요!"
5,2025.06.02,[옵션] 로지 아우라 향,하루종일기분좋은향이나서좋아요. 다른향도구매하고싶어요^^
5,2025.05.18,[옵션] 로지 아우라 향,"생각보다 향이 너무 좋아서
사길 잘한거 같아여 !!
향수용기?도 색상이 예뻐서 자꾸만 손이 가는ㅎㅎ"
5,2025.06.09,[옵션] 퓨어 오차드 향,청사과 향이라는데 잘 모르겠고 샤푸냄새에 화장품냄새 섞인향같아요
5,2025.06.09,[옵션] 퓨어 오차드 향,향이 괜찮아서 꾸준히 썼는데 더운 날씨에는 조금 부담스러울 거 같기도 하네요ㅠ
5,2025.06.06,[옵션] 로지 아우라 향,헤어퍼퓸 사고 향이 너무 좋아서 향수로도 구매했어요 들고 다니기엔 조금 크고 지속력은 중 정도입니다.
5,2025.05.18,[옵션] 로지 아우라 향,"가장먼저 패키지가 너무 예뻐서 보자마자 기분이 좋아지고 어디에 둬도 예뻐요 !
제가 평소에도 플로럴계열을 좋아하지만 로즈향은 처음이라 걱정했는데 베스트인 이유가 있네요 ㅠㅠ
헤어퍼퓸이랑 같이 쓰면 더 좋을것같아요! 아침에 뿌리고 나가면 너무 기분좋은향 ♡
지속력도 저는 너무 괜찮아요 ! 아침에 뿌리고 나갔는데 12시간 지난 지금까지도 잔향이 남아서 은은하게 계속해서 향이 나요ㅎㅎ 헤어퍼퓸도 사서 휴대하면서 뿌리면서 계속 맡고 싶은 향이에요ㅎㅎ
첨에는 조금 진할수있지만 금방 진한향은 날아가고 좋은 로즈향이 계속해서 남이있어요
다른 우디향같은 제품들도 써보고 싶어요ㅎㅎ 패키지도 넘 예뻐서 다 모아놓으면 장식해두고 매일 골라쓰는 재미가 있을것 같네용 !
다들 평소에도 여성스러운 향을 좋아하셨다면 너무 추천입니다!"
5,2025.05.18,[옵션] 퓨어 오차드 향,"트리트먼트로 유명한 어노브에서 향수가 새로 나왔다고해서 궁금했는데 써보니 고급진 트리트먼트향?? 같은 느낌이 저한테는 많이 들었어요.
사실 향수의 화학적인것같은 독한 향때문에 머리가 아파서 좋은향수를 사도 많이 뿌리지 못하는데 이건 뿌리고나면 정말 고급지고 향기좋은 바디용품을 써서 몸에서 은은하게 좋은냄새가 나는 기분이라 기존에 구입해놨던 향수들보다는 손이 더 가는것같아요.
다만 향이 오래지속되는건 아니라 아침에 뿌리고 나올때 가방에 챙겨서 넣고다니면서 기분전환이 필요할 때 뿌려주고 있어요.
주변에서도 향이 좋다고 어떤건지 자주 물어봐서 왠지 기분이 좋은것같아요.
다른 향도 궁금하네요. 다음에 기회가 되면 오프라인 매장에 방문해서 직접 시향해보고 다른향도 구매해보고싶습니다."
5,2025.05.17,[옵션] 로지 아우라 향,헤어퍼퓸을 사용해보고 너무 만족스러워서 상품평 남깁니다. 처음 뿌렸을 때 로즈향이 너무 자극적이지 않고 은은하게 퍼지는 게 정말 좋았어요. 시간이 지나도 향이 쉽게 날아가지 않고 오래 지속돼서 하루 종일 기분 좋게 사용할 수 있었습니다. 외출 전이나 샴푸 후 뿌리거나 머리 냄새가 신경 쓰일 때마다 간편하게 사용할 수 있어서 너무 편리합니다. 주변에서도 향 좋다고 어디 제품이냐고 자주 물어보더라고요. 뿌릴 때도 미스트처럼 고르게 분사돼서 사용하기도 좋아요. 디자인도 깔끔하고 고급스러워서 화장대에 올려두면 보기만 해도 기분이 좋아집니다. 선물용으로도 손색없을 정도로 포장도 잘 돼 있어서 만족도가 높아요. 향도 부담스럽지 않아서 남녀노소 누구나 사용하기 좋을 것 같고 특히 향수는 부담되지만 은은하게 향기를 유지하고 싶은 분들께 강력 추천합니다. 앞으로도 꾸준히 재구매할 의향이 있을 만큼 마음에 들어요. 정말 만족스러운 제품입니다.
5,2025.05.16,[옵션] 앰버 그레이스 향,"어노브 헤어 에센스 사용하고 있었는데
그때도 향이 좋다고 생각하긴 했었습니다.
에센스만 써도 하루 종일
어디선가 장미향이 나는 느낌..
그걸 알았기 때문에 오드 퍼퓸 당연히
향기 너무 좋을 거라고 기대했구요
역시 그 예상을 벗어나지 않고
하루 종일 상큼한 느낌이 오래 갔습니다.
예쁘기도 해서 자꾸 손이 갈 거 같아요
추천합니다."
